상권_코드,상권_코드_명_x,경도(WGS84),위도(WGS84),기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
3130150,창동골목시장,127.039179,37.638565,20243,CS100005,제과점,174958374,25354309,22337223,25682077,22804827,31758911,26689287,20331740,189573,29406896,31822203,31294659,58604486,23640557,67378456,91022140,684279,15953841,30051712,32648699,44908174,34153891
3130150,창동골목시장,127.039179,37.638565,20244,CS100005,제과점,195738433,24285447,33734612,25904114,22256880,33568791,28662305,27326284,823519,31040083,34323806,41243891,61852319,26454815,75913336,102227795,1360369,15540369,32102243,40522977,54038653,34576520
3130150,창동골목시장,127.039179,37.638565,20241,CS100006,패스트푸드점,79381212,10110939,11895860,7273575,7799306,11737354,13205260,17358918,0,0,7821949,16171596,46194293,9193374,43946585,35434627,641708,8322788,12385729,20649805,26905299,10475883
3130150,창동골목시장,127.039179,37.638565,20242,CS100006,패스트푸드점,69907252,9670863,7264714,9394214,8902944,8780864,11201779,14691874,0,0,6560788,13018204,37039315,13288945,43308578,26598674,718693,4475556,10253621,16287214,26640387,11531781
3130150,창동골목시장,127.039179,37.638565,20243,CS100006,패스트푸드점,63055048,9234724,6066564,8207878,9256382,8731638,10725275,10832587,0,0,7129837,10982233,36677014,8265964,37524571,25530477,0,6249493,8277901,14962010,21092159,12473485
3130150,창동골목시장,127.039179,37.638565,20244,CS100006,패스트푸드점,68979842,6431817,7765831,8870454,7074705,11333704,13802861,13700470,0,0,7882988,13635493,39671901,7789460,40009394,28970448,914840,8006907,9512533,18109975,19142035,13293552
3130150,창동골목시장,127.039179,37.638565,20242,CS100007,치킨전문점,75305157,11582166,9519251,11423009,8978810,11722607,9206579,12872735,2019702,0,963129,7908336,42738387,21675603,48360186,26944971,361370,3741654,8775023,19820139,27340656,15266315
3130150,창동골목시장,127.039179,37.638565,20241,CS100008,분식전문점,91966983,5067517,33953867,5564216,27534986,6516010,6237785,7092602,0,53483832,11724385,8619881,15940936,2197949,21795127,17731911,379559,4032049,8375056,10995340,10488465,5256568
3130150,창동골목시장,127.039179,37.638565,20242,CS100008,분식전문점,75509908,7423520,4423513,7066161,9951567,33813629,7199840,5631678,0,25446269,22272492,12203569,13571362,2016216,19247053,21324371,237261,4653662,10054731,10884121,11100565,3641084
3130150,창동골목시장,127.039179,37.638565,20243,CS100008,분식전문점,52453616,5653433,4303785,10414377,14572774,6438654,6246615,4823978,0,14835470,18823387,5763937,11068115,1962707,29215543,14874480,295419,2460540,5265324,9115701,9271505,17681532
3130150,창동골목시장,127.039179,37.638565,20244,CS100008,분식전문점,21954251,2030352,171636,3840606,3273196,4104118,3943587,4590756,0,0,4229310,5776052,10102288,1846601,10383973,11570278,217069,2470548,5906294,7338948,5668024,353368
3130150,창동골목시장,127.039179,37.638565,20241,CS100009,호프-간이주점,73631141,8211228,10122221,6692884,14257175,10495318,18788660,5063655,21816482,0,0,4654815,17626055,29533789,39364336,31990185,0,15941026,8288396,22726197,17082362,7316537
3130150,창동골목시장,127.039179,37.638565,20242,CS100009,호프-간이주점,93424731,5401286,14920600,11270949,11999419,13373185,22265927,14193365,25790078,0,0,0,18480185,49154468,67072862,26351869,295771,13334034,14897213,23835494,23910704,17151515
3130150,창동골목시장,127.039179,37.638565,20243,CS100009,호프-간이주점,85966100,10408451,12090251,14735153,8748243,6836066,24077221,9070715,23196413,0,0,0,26686931,36082756,54911944,31054156,1001601,23414867,10607294,17088294,19167845,14686199
3130150,창동골목시장,127.039179,37.638565,20244,CS100009,호프-간이주점,71574740,4638141,5552237,8354873,18561091,11189132,14551702,8727564,19490475,0,0,0,20063782,32020483,48541094,22728615,82928,16282084,10616926,16492297,13617666,14177808
3130150,창동골목시장,127.039179,37.638565,20243,CS100010,커피-음료,9334663,1629679,1155172,1326777,1359026,1559424,2304585,0,0,3626756,2774485,1993621,939801,0,2020111,6404695,0,775106,3034772,1617010,2312647,685272
3130150,창동골목시장,127.039179,37.638565,20244,CS100010,커피-음료,8941927,1462680,1460377,1092978,1567486,1277254,2081152,0,0,1459224,3830609,2522260,1129834,0,2063406,6878521,0,361227,4829542,1367016,1173431,1210711
3130150,창동골목시장,127.039179,37.638565,20241,CS300009,청과상,193758737,26067758,29275720,29024874,33570252,35066294,31929408,8824431,910980,49216621,49257340,56413658,37248527,711611,52489374,141269363,8292,3657178,22441212,19944036,46751266,100956753
3130150,창동골목시장,127.039179,37.638565,20242,CS300009,청과상,177622566,31843586,25146563,34819555,22549701,25989410,26820999,10452752,150705,36226342,50121984,41442185,49111409,569941,53481987,124140579,11991,2919255,8500817,20707736,45947229,99535538
3130150,창동골목시장,127.039179,37.638565,20243,CS300009,청과상,156655681,25721022,22839860,22499159,25628380,26842671,24537930,8586659,415819,33145116,46994482,38393888,37659635,46741,50855949,104359076,7245,2688691,7534346,20212990,36865435,87906318
3130150,창동골목시장,127.039179,37.638565,20244,CS300009,청과상,191961969,29745463,32459124,30907215,27283625,29145589,30993827,11427126,480226,36743790,49742194,67650748,37168842,176169,64483145,127478824,82478,2615233,8223836,28334584,43618124,109087714
3130150,창동골목시장,127.039179,37.638565,20241,CS300010,반찬가게,116640361,19595289,14607441,7396809,19387173,25985153,14695895,14972601,0,14527357,31021988,35642790,35403130,45096,44500886,72139475,0,1065821,4543016,23713908,34147930,53169686
3130150,창동골목시장,127.039179,37.638565,20242,CS300010,반찬가게,110827509,19331591,17554711,17408712,16727474,11059812,15854004,12891205,0,11868450,25225681,31485936,41552265,695177,45265209,65562300,0,1926127,7351383,23173897,33384804,44991298
3130150,창동골목시장,127.039179,37.638565,20243,CS300010,반찬가게,112392334,25682368,15823944,13447419,14492046,16971226,14299372,11675959,0,13631667,32495203,31243486,34931786,90192,38659103,73597944,0,1111196,4241648,18003318,34423355,54477530
3130150,창동골목시장,127.039179,37.638565,20244,CS300010,반찬가게,112261556,16292683,20225241,13688889,14930732,20267895,16151024,10705092,0,3889244,31480918,39438447,36784104,668843,33558095,78703461,0,1042391,6223407,21039358,37845591,46110809
3130151,신도봉시장,127.041621,37.67027,20241,CS100001,한식음식점,177906232,16277631,13684246,15855516,19526260,31912433,46577476,34072670,1082876,551784,21016077,27153295,105010035,23092165,112539321,65366911,63026,7566494,19489692,36569826,53280148,60937046
3130151,신도봉시장,127.041621,37.67027,20242,CS100001,한식음식점,173000871,18215773,21719602,20153915,17139794,30415719,32414557,32941511,3172759,586270,17822626,23940533,93668111,33810572,105798366,67202505,0,9238441,21510660,31608428,52139144,58504198
3130151,신도봉시장,127.041621,37.67027,20243,CS100001,한식음식점,145518850,23519797,11511596,17484659,18659959,23775963,27751981,22814895,2648564,606962,19894576,17346713,84268055,20753980,87845960,50775590,0,7328852,16435916,24786081,39540356,50530344
3130151,신도봉시장,127.041621,37.67027,20244,CS100001,한식음식점,203887677,13125565,20380147,29285252,25885572,33954035,54179681,27077425,3972845,420735,23883975,28872104,118536332,28201686,121737369,65176050,0,9939012,19177946,43006054,53702389,61088019
3130152,오!도봉거리 상점가,127.04593,37.673008,20241,CS100001,한식음식점,133312830,7394302,19381276,18653723,28130029,23862870,19831267,16059363,271784,7313825,39937524,16569884,62154319,7065494,90215276,36084697,390147,4111611,18204794,33218193,31461182,38914046
3130152,오!도봉거리 상점가,127.04593,37.673008,20242,CS100001,한식음식점,106607496,7261927,20797004,15868240,16791744,16038713,15399966,14449902,491686,9232765,36215148,14448078,42946415,3273404,70991297,33751891,702677,4071907,14595721,19707939,28670630,36994315
3130152,오!도봉거리 상점가,127.04593,37.673008,20243,CS100001,한식음식점,98504660,6831697,16686293,16312350,14940206,14169232,15994938,13569944,598104,4336394,32424054,10608340,47088496,3449272,67200197,30159730,106582,6285246,16183206,15421843,23703952,35659097
3130152,오!도봉거리 상점가,127.04593,37.673008,20244,CS100001,한식음식점,118437831,7779037,21040659,18432166,20335395,18714295,19823871,12312408,4589067,4862226,40301277,16999102,47750262,3935897,81150491,34905768,299051,4071706,18598992,17239585,34504122,41342802
3130152,오!도봉거리 상점가,127.04593,37.673008,20241,CS100009,호프-간이주점,103274223,23326007,4064881,4353258,28342800,11894571,14964019,16328687,19227101,0,0,1632518,37842131,44572473,48263019,55011204,0,0,2439068,12700940,60477855,27656360
3130152,오!도봉거리 상점가,127.04593,37.673008,20242,CS100009,호프-간이주점,154694047,27931905,61548718,9190093,11126858,10429690,20731962,13734821,24638014,0,894530,950438,69021741,59189324,56941761,97752286,0,3871751,6692308,20246129,92757057,31126802
3130152,오!도봉거리 상점가,127.04593,37.673008,20243,CS100009,호프-간이주점,72090721,12080812,9452320,9413574,4608002,12894846,9315014,14326153,14421889,0,670898,2342131,20861092,33794711,55181618,16372385,0,257177,8104371,10548371,19394054,33250030
3130152,오!도봉거리 상점가,127.04593,37.673008,20244,CS100009,호프-간이주점,114422241,36701451,30308630,11391579,17270050,5173064,11170772,2406695,13206008,0,0,1923240,67912340,31380653,53259846,60379681,0,474918,3015732,11170501,70390179,28588198
3130152,오!도봉거리 상점가,127.04593,37.673008,20241,CS100010,커피-음료,5595490,236023,446143,1453562,1050593,615965,526736,1266468,0,66202,3217982,1329792,981514,0,3532329,2063161,0,337205,1004510,873540,2210958,1169277
3130152,오!도봉거리 상점가,127.04593,37.673008,20242,CS100010,커피-음료,7023146,86350,995905,1257834,1554303,1246321,944095,938338,0,230266,3105728,1634897,2052255,0,4372942,2347978,0,417040,716386,928104,1924649,2734743
3130152,오!도봉거리 상점가,127.04593,37.673008,20243,CS100010,커피-음료,7089347,146795,918190,1660800,1387359,1177240,685045,1113918,0,189971,3387803,2026350,1485223,0,3064261,3866778,0,81320,873099,1357073,1860914,2758633
3130152,오!도봉거리 상점가,127.04593,37.673008,20244,CS100010,커피-음료,5106172,872137,431751,869257,1188752,854867,587182,302226,0,221633,2242226,2009079,633234,0,2233320,2774989,0,477219,605452,1224287,825704,1875646
3130153,창동역상점가,127.049295,37.652914,20241,CS100001,한식음식점,4136372190,484711486,519824511,560029484,565447679,680621830,727683260,598053940,173380647,73566112,627539116,370627070,2133202376,758056869,2645260336,1115459469,12658140,267914144,560486559,713412687,1042394527,1163853745
3130153,창동역상점가,127.049295,37.652914,20242,CS100001,한식음식점,4039546260,485152209,595431958,538681344,503497727,679591865,690779808,546411349,167764608,51021572,671898855,383085227,1958644877,807131121,2630284930,1049372415,9038465,296172202,531225079,676339906,1007638433,1159243264
3130153,창동역상점가,127.049295,37.652914,20243,CS100001,한식음식점,3892487906,493218815,481144563,546983059,526632311,643807677,655728308,544973173,189594310,53184551,662430356,355532071,1899531655,732214963,2511179422,1008417213,9614648,270884876,465450133,613376017,1005798905,1154472056
3130153,창동역상점가,127.049295,37.652914,20244,CS100001,한식음식점,4424789006,577386960,656218936,559089535,581637995,711813875,747753124,590888581,161639567,58703638,755650616,398417380,2232047602,818330203,2839263623,1149643859,8846733,326926734,585157564,729932905,1092668867,1245374677
3130153,창동역상점가,127.049295,37.652914,20241,CS100003,일식음식점,205216402,17328681,25606343,40848697,26134715,47402011,39238460,8657495,16970099,0,979556,7205740,97766713,82294294,153186120,31920499,0,17470058,42785725,48320159,53298493,23232182
3130153,창동역상점가,127.049295,37.652914,20242,CS100003,일식음식점,188213676,15679904,29425321,29530149,31259012,33034641,40943537,8341112,18344157,0,0,4128625,89956441,75784453,115237816,41509612,0,19689185,30467153,29358391,50453083,26779614
3130153,창동역상점가,127.049295,37.652914,20241,CS100005,제과점,102531118,12710890,16412676,17154958,18536427,18496564,19219603,0,34365,215811,17164581,31831521,40468107,12816733,42986278,59544840,771824,11776410,16893731,27104072,26499145,19485936
3130153,창동역상점가,127.049295,37.652914,20242,CS100005,제과점,113778063,18873203,17856003,17288295,17296542,20856745,20535090,1072185,0,24743,21462943,29287143,45462014,17541220,45129706,68648357,1068660,11342635,22969464,25106654,31316214,21974436
3130153,창동역상점가,127.049295,37.652914,20243,CS100005,제과점,96041650,15741873,12570681,16221608,18610655,16654606,16200989,41238,0,41238,16231230,24239627,40303155,15226400,42409852,53631798,682260,10089930,19400694,20781302,26676215,18411249
3130153,창동역상점가,127.049295,37.652914,20244,CS100005,제과점,109332344,14872992,19862912,15831085,18048446,19203106,20194191,1319612,0,2365679,16324703,32158536,42627460,15855966,42958437,64538822,1443800,12706096,23318806,23606548,29001051,17420958
3130153,창동역상점가,127.049295,37.652914,20241,CS100007,치킨전문점,179711780,21533567,18681516,19337554,21985456,36145011,28671859,33356817,24376328,0,133209,5878452,72665389,76658402,126971422,46979051,1425580,28873035,31053057,32691872,46067557,33839372
3130153,창동역상점가,127.049295,37.652914,20242,CS100007,치킨전문점,275229542,29421892,38770496,35468110,32742096,44063714,53456446,41306788,49282481,0,504659,6550046,105318460,113573896,190043172,78049417,581732,42463168,47627882,50855478,74351386,52212941
3130153,창동역상점가,127.049295,37.652914,20243,CS100007,치킨전문점,220412314,28557933,29334813,29995041,26918084,32460254,41081511,32064678,31488042,0,753146,5526664,97248546,85395916,149731866,59457035,1242439,22563596,37942360,42789806,59499011,45151687
3130153,창동역상점가,127.049295,37.652914,20244,CS100007,치킨전문점,186163312,22135935,24526917,21908352,23280188,31521306,33995902,28794712,31725576,0,251048,4618643,72229995,77338050,120608024,55006777,351980,23723382,30802806,45662846,43176494,31897293
3130153,창동역상점가,127.049295,37.652914,20241,CS100008,분식전문점,234145263,35201516,33158602,36677048,30203568,31512844,36697699,30693986,3550464,22065615,61732624,31816974,80934189,34045397,116475781,98225239,2979442,31374430,46573806,43814054,54317974,35641313
3130153,창동역상점가,127.049295,37.652914,20242,CS100008,분식전문점,284512770,40787321,39148075,41700178,33868091,49007902,45214864,34786339,3663496,33011374,70043937,39291938,101249445,37252580,141544638,128689108,3133943,33578368,54548460,58451441,72805783,47715749
